Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
MHW045_trimmed_clipped_R2_paired	MHW045_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44997211.0	0.0	1-150	45.0	78.23739753382031	140.57863075113698	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
MHW046_trimmed_clipped_R1_paired	MHW046_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	54523804.0	0.0	1-150	45.0	76.50972147634633	144.04626957062644	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
MHW046_trimmed_clipped_R2_paired	MHW046_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	54523804.0	0.0	1-150	45.0	76.14549238287667	142.08066166843383	pass	pass	pass	pass	warn	fail	pass	warn	pass	warn	pass
MHW047_trimmed_clipped_R1_paired	MHW047_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	52536979.0	0.0	1-150	45.0	81.65720643225328	142.42565626013632	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
MHW047_trimmed_clipped_R2_paired	MHW047_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	52536979.0	0.0	1-150	45.0	81.26101774703652	140.33811504464313	pass	pass	fail	pass	pass	warn	pass	warn	pass	warn	pass
MHW048_trimmed_clipped_R1_paired	MHW048_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49001309.0	0.0	1-150	46.0	82.34546523094079	141.98782436607968	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
MHW048_trimmed_clipped_R2_paired	MHW048_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49001309.0	0.0	1-150	45.0	81.64690533503524	140.26922837918474	pass	pass	fail	pass	pass	warn	pass	warn	pass	warn	pass
MHW049_trimmed_clipped_R1_paired	MHW049_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44733819.0	0.0	1-150	45.0	82.50037596588372	142.83974185168498	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW049_trimmed_clipped_R2_paired	MHW049_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44733819.0	0.0	1-150	45.0	81.88572644661953	140.82707700408946	pass	pass	fail	pass	pass	warn	pass	warn	pass	warn	pass
MHW050_trimmed_clipped_R1_paired	MHW050_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43671898.0	0.0	1-150	45.0	82.47505374007757	143.01933430967438	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW050_trimmed_clipped_R2_paired	MHW050_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43671898.0	0.0	1-150	45.0	81.51648311257524	140.10174865768371	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW051_trimmed_clipped_R1_paired	MHW051_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51944296.0	0.0	1-150	45.0	82.47260488116599	142.9737896919423	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW051_trimmed_clipped_R2_paired	MHW051_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51944296.0	0.0	1-150	45.0	81.7741809906195	140.58919628056947	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW052_trimmed_clipped_R1_paired	MHW052_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49441962.0	0.0	1-150	45.0	82.79482788579529	143.4525048581203	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
MHW052_trimmed_clipped_R2_paired	MHW052_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49441962.0	0.0	1-150	45.0	82.08037065890757	140.9650300487671	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW053_trimmed_clipped_R1_paired	MHW053_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50165732.0	0.0	1-150	45.0	82.26682156407725	143.1902048992328	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW053_trimmed_clipped_R2_paired	MHW053_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50165732.0	0.0	1-150	45.0	81.67037830647892	140.7263812077934	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW054_trimmed_clipped_R1_paired	MHW054_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	53599929.0	0.0	1-150	45.0	82.89770231312279	143.8620306008241	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW054_trimmed_clipped_R2_paired	MHW054_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	53599929.0	0.0	1-150	45.0	82.2983487215356	141.33356559110368	pass	pass	fail	pass	pass	warn	pass	warn	pass	warn	pass
MHW055_trimmed_clipped_R1_paired	MHW055_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	47695458.0	0.0	1-150	45.0	82.86712338512707	143.59979876909873	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW055_trimmed_clipped_R2_paired	MHW055_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	47695458.0	0.0	1-150	45.0	82.3043156669425	141.54573766751543	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
MHW056_trimmed_clipped_R1_paired	MHW056_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	53085845.0	0.0	1-150	45.0	83.44956873084992	143.50363416085776	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW056_trimmed_clipped_R2_paired	MHW056_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	53085845.0	0.0	1-150	45.0	82.74162632724075	141.00025048108398	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW057_trimmed_clipped_R1_paired	MHW057_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49412101.0	0.0	1-150	45.0	84.05212559340923	143.42028287767	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW057_trimmed_clipped_R2_paired	MHW057_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	49412101.0	0.0	1-150	45.0	83.24806505982619	141.0648109660425	pass	pass	fail	pass	pass	warn	pass	warn	pass	warn	pass
MHW058_trimmed_clipped_R1_paired	MHW058_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50516252.0	0.0	1-150	45.0	82.81716720526859	143.48736624403568	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW058_trimmed_clipped_R2_paired	MHW058_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50516252.0	0.0	1-150	45.0	81.79300056699576	140.3262017934347	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW059_trimmed_clipped_R1_paired	MHW059_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	52863867.0	0.0	1-150	45.0	82.88160064400712	143.0322215550368	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW059_trimmed_clipped_R2_paired	MHW059_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	52863867.0	0.0	1-150	45.0	82.24295451586248	140.41678746278626	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW060_trimmed_clipped_R1_paired	MHW060_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	52080237.0	0.0	1-150	45.0	83.1476580607878	143.63339969055824	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW060_trimmed_clipped_R2_paired	MHW060_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	52080237.0	0.0	1-150	45.0	82.42411596460897	140.8965785236346	pass	pass	fail	pass	pass	warn	pass	warn	pass	warn	pass
MHW061_trimmed_clipped_R1_paired	MHW061_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51530617.0	0.0	1-150	45.0	82.72283001818899	143.41067488091593	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
MHW061_trimmed_clipped_R2_paired	MHW061_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51530617.0	0.0	1-150	45.0	82.05544251128889	140.60750176928795	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW062_trimmed_clipped_R1_paired	MHW062_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	55039570.0	0.0	1-150	45.0	82.63747217482417	143.54255165874298	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
MHW062_trimmed_clipped_R2_paired	MHW062_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	55039570.0	0.0	1-150	45.0	82.06210365200455	140.99003640471756	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW063_trimmed_clipped_R1_paired	MHW063_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50854354.0	0.0	1-150	45.0	83.2689646458928	143.69328891681528	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
MHW063_trimmed_clipped_R2_paired	MHW063_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50854354.0	0.0	1-150	45.0	82.70182734760539	141.0144696754972	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW064_trimmed_clipped_R1_paired	MHW064_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51083408.0	0.0	1-150	45.0	83.20328186495384	143.39043105737971	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW064_trimmed_clipped_R2_paired	MHW064_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	51083408.0	0.0	1-150	45.0	82.46792000045656	141.02291411332618	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW065_trimmed_clipped_R1_paired	MHW065_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	54159776.0	0.0	1-150	45.0	83.11107982428727	143.81822461747257	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW065_trimmed_clipped_R2_paired	MHW065_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	54159776.0	0.0	1-150	45.0	82.5067479733514	141.17134625889148	pass	pass	fail	pass	pass	warn	pass	warn	pass	warn	pass
MHW066_trimmed_clipped_R1_paired	MHW066_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50931713.0	0.0	1-150	45.0	82.78240414629374	143.69987117849345	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW066_trimmed_clipped_R2_paired	MHW066_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50931713.0	0.0	1-150	45.0	81.92704520939373	140.32371813215863	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW067_trimmed_clipped_R1_paired	MHW067_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46719697.0	0.0	1-150	45.0	83.38649032110588	143.9128996705608	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW067_trimmed_clipped_R2_paired	MHW067_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46719697.0	0.0	1-150	45.0	82.48162340445309	141.20506519980214	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW068_trimmed_clipped_R1_paired	MHW068_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45531288.0	0.0	1-150	45.0	83.7994893408209	143.61002620879074	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW068_trimmed_clipped_R2_paired	MHW068_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45531288.0	0.0	1-150	45.0	82.98855168935185	140.90445677706285	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW069_trimmed_clipped_R1_paired	MHW069_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39369279.0	0.0	1-150	45.0	83.9914635891867	143.7350641854528	pass	pass	warn	pass	pass	warn	pass	warn	pass	warn	pass
MHW069_trimmed_clipped_R2_paired	MHW069_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39369279.0	0.0	1-150	45.0	82.76453913447524	140.46341039164065	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW070_trimmed_clipped_R1_paired	MHW070_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36223485.0	0.0	1-150	45.0	83.4025178061868	142.98461293826367	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW070_trimmed_clipped_R2_paired	MHW070_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36223485.0	0.0	1-150	45.0	81.92282918169428	139.2908552835267	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW071_trimmed_clipped_R1_paired	MHW071_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	37196903.0	0.0	1-150	45.0	87.73689214686337	142.6042854159122	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW071_trimmed_clipped_R2_paired	MHW071_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	37196903.0	0.0	1-150	45.0	86.45066313163369	138.87845778450964	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW072_trimmed_clipped_R1_paired	MHW072_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39679096.0	0.0	1-150	45.0	83.40214773283948	143.71371741936863	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW072_trimmed_clipped_R2_paired	MHW072_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39679096.0	0.0	1-150	45.0	82.46913898266659	140.27316567393572	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW073_trimmed_clipped_R1_paired	MHW073_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35028417.0	0.0	1-150	45.0	84.94204551332184	143.2894250973431	pass	pass	warn	pass	pass	pass	pass	warn	pass	warn	pass
MHW073_trimmed_clipped_R2_paired	MHW073_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35028417.0	0.0	1-150	45.0	84.15701218178016	140.87345545760746	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW074_trimmed_clipped_R1_paired	MHW074_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	47775229.0	0.0	1-150	45.0	82.68131739362074	143.7495141258245	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
MHW074_trimmed_clipped_R2_paired	MHW074_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	47775229.0	0.0	1-150	45.0	82.1382937477686	141.1853566416186	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW075_trimmed_clipped_R1_paired	MHW075_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36368211.0	0.0	1-150	45.0	84.702590411599	143.7839611907223	pass	pass	warn	pass	pass	warn	pass	warn	pass	warn	pass
MHW075_trimmed_clipped_R2_paired	MHW075_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36368211.0	0.0	1-150	45.0	83.83089115138588	141.17182613134312	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW076_trimmed_clipped_R1_paired	MHW076_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42579746.0	0.0	1-150	45.0	83.27892736107668	143.38443864836583	pass	pass	warn	pass	pass	warn	pass	warn	pass	warn	pass
MHW076_trimmed_clipped_R2_paired	MHW076_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42579746.0	0.0	1-150	45.0	82.33451600948702	140.47262931065865	pass	pass	fail	pass	pass	fail	pass	warn	pass	warn	pass
MHW077_trimmed_clipped_R1_paired	MHW077_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36093554.0	0.0	1-150	45.0	84.2812204700347	143.60423858509472	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW077_trimmed_clipped_R2_paired	MHW077_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36093554.0	0.0	1-150	45.0	83.15023305901255	140.93437703585522	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW078_trimmed_clipped_R1_paired	MHW078_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35582208.0	0.0	1-150	45.0	83.5171587941165	143.00086959190392	pass	pass	warn	pass	warn	pass	pass	warn	pass	warn	pass
MHW078_trimmed_clipped_R2_paired	MHW078_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35582208.0	0.0	1-150	45.0	82.34305333915292	140.18039951314995	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW079_trimmed_clipped_R1_paired	MHW079_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42567068.0	0.0	1-150	45.0	82.51865464750068	143.63712847217948	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW079_trimmed_clipped_R2_paired	MHW079_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42567068.0	0.0	1-150	45.0	81.58131389093927	140.4747336837952	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW080_trimmed_clipped_R1_paired	MHW080_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36495199.0	0.0	1-150	45.0	83.73384885344673	143.23181251868226	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW080_trimmed_clipped_R2_paired	MHW080_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36495199.0	0.0	1-150	45.0	82.27438149247368	139.3051604404185	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW081_trimmed_clipped_R1_paired	MHW081_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36202947.0	0.0	1-150	45.0	84.04794860201173	142.7395282212799	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW081_trimmed_clipped_R2_paired	MHW081_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36202947.0	0.0	1-150	45.0	83.31782495579526	140.34664915538505	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW082_trimmed_clipped_R1_paired	MHW082_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39596706.0	0.0	1-150	45.0	83.95345567822204	143.7004485676157	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW082_trimmed_clipped_R2_paired	MHW082_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39596706.0	0.0	1-150	45.0	83.179305617496	141.03976712103275	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW083_trimmed_clipped_R1_paired	MHW083_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39650598.0	0.0	1-150	45.0	83.62843268645165	143.3996027500014	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW083_trimmed_clipped_R2_paired	MHW083_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39650598.0	0.0	1-150	45.0	82.86525179403532	140.89326950377898	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW084_trimmed_clipped_R1_paired	MHW084_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42617519.0	0.0	1-150	45.0	82.8609626724215	143.5889700195828	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW084_trimmed_clipped_R2_paired	MHW084_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	42617519.0	0.0	1-150	45.0	82.10279354222052	140.56932079973964	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW085_trimmed_clipped_R1_paired	MHW085_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35349266.0	0.0	1-150	45.0	82.96910545326207	143.29561134310399	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW085_trimmed_clipped_R2_paired	MHW085_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35349266.0	0.0	1-150	45.0	82.0782528631128	140.49209870439742	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW086_trimmed_clipped_R1_paired	MHW086_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	37865673.0	0.0	1-150	45.0	83.43221780558653	143.47491684618942	pass	pass	warn	pass	warn	warn	pass	warn	pass	warn	pass
MHW086_trimmed_clipped_R2_paired	MHW086_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	37865673.0	0.0	1-150	45.0	82.1076476460556	140.03672331401583	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW087_trimmed_clipped_R1_paired	MHW087_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45734507.0	0.0	1-150	45.0	82.15443269446064	143.06725632791887	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW087_trimmed_clipped_R2_paired	MHW087_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	45734507.0	0.0	1-150	45.0	81.31308240035861	140.00641725513736	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW088_trimmed_clipped_R1_paired	MHW088_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40989990.0	0.0	1-150	45.0	82.358822815568	143.5886781626441	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
MHW088_trimmed_clipped_R2_paired	MHW088_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40989990.0	0.0	1-150	45.0	81.54294745761436	140.31619431963756	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW089_trimmed_clipped_R1_paired	MHW089_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39592807.0	0.0	1-150	45.0	82.33712398725696	143.084167990413	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
MHW089_trimmed_clipped_R2_paired	MHW089_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39592807.0	0.0	1-150	45.0	81.85679985388259	140.47859142697308	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW090_trimmed_clipped_R1_paired	MHW090_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35882829.0	0.0	1-150	45.0	83.47627951423084	142.75455711699877	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
MHW090_trimmed_clipped_R2_paired	MHW090_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35882829.0	0.0	1-150	45.0	82.94754675955652	140.07086160904427	pass	pass	fail	pass	warn	fail	pass	warn	pass	warn	pass
MHW091_trimmed_clipped_R1_paired	MHW091_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35065877.0	0.0	1-150	46.0	78.15647869380268	139.3073752868066	pass	pass	pass	pass	warn	pass	pass	warn	pass	warn	pass
MHW091_trimmed_clipped_R2_paired	MHW091_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35065877.0	0.0	1-150	46.0	77.71099868019303	137.88131102496024	pass	pass	pass	pass	fail	warn	pass	warn	pass	warn	pass
MHW092_trimmed_clipped_R1_paired	MHW092_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35688842.0	0.0	1-150	46.0	76.68468449731762	138.15195827872475	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW092_trimmed_clipped_R2_paired	MHW092_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35688842.0	0.0	1-150	46.0	76.30181363831163	136.72688259260414	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW093_trimmed_clipped_R1_paired	MHW093_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40874656.0	0.0	1-150	47.0	73.96969333825741	134.30333950700404	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW093_trimmed_clipped_R2_paired	MHW093_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40874656.0	0.0	1-150	47.0	73.7055443303068	132.85961188272753	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW094_trimmed_clipped_R1_paired	MHW094_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43634979.0	0.0	1-150	47.0	73.1174527508872	136.97953176510066	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW094_trimmed_clipped_R2_paired	MHW094_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43634979.0	0.0	1-150	47.0	72.87927320706899	135.3121699451259	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW095_trimmed_clipped_R1_paired	MHW095_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43833319.0	0.0	1-150	46.0	74.78530887205709	136.94039775997797	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW095_trimmed_clipped_R2_paired	MHW095_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43833319.0	0.0	1-150	46.0	74.52846376724544	135.49807521990292	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
MHW096_trimmed_clipped_R1_paired	MHW096_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	52293130.0	0.0	1-150	46.0	74.92446010570163	139.11815561623487	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
