Sample	Unique Reads	Duplicate Reads
MHW213_trimmed_clipped_R1_paired	32926229.0	7126218.0
MHW213_trimmed_clipped_R2_paired	32571512.0	7480935.0
MHW214_trimmed_clipped_R1_paired	34101349.0	6925719.0
MHW214_trimmed_clipped_R2_paired	33832102.0	7194966.0
MHW215_trimmed_clipped_R1_paired	40134190.0	9263911.0
MHW215_trimmed_clipped_R2_paired	39771319.0	9626782.0
MHW216_trimmed_clipped_R1_paired	32708776.0	6778579.0
MHW216_trimmed_clipped_R2_paired	32458169.0	7029186.0
MHW217_trimmed_clipped_R1_paired	40383488.0	8716218.0
MHW217_trimmed_clipped_R2_paired	40049919.0	9049787.0
MHW218_trimmed_clipped_R1_paired	32414628.0	6345656.0
MHW218_trimmed_clipped_R2_paired	32262630.0	6497654.0
MHW219_trimmed_clipped_R1_paired	39103828.0	10772209.0
MHW219_trimmed_clipped_R2_paired	38850839.0	11025198.0
MHW220_trimmed_clipped_R1_paired	38534544.0	10628697.0
MHW220_trimmed_clipped_R2_paired	38355359.0	10807882.0
MHW221_trimmed_clipped_R1_paired	35885993.0	9409358.0
MHW221_trimmed_clipped_R2_paired	35668029.0	9627322.0
MHW222_trimmed_clipped_R1_paired	39016842.0	11163434.0
MHW222_trimmed_clipped_R2_paired	38884307.0	11295969.0
MHW223_trimmed_clipped_R1_paired	32304950.0	8998719.0
MHW223_trimmed_clipped_R2_paired	32147518.0	9156151.0
MHW224_trimmed_clipped_R1_paired	39175570.0	11528668.0
MHW224_trimmed_clipped_R2_paired	38930668.0	11773570.0
MHW225_trimmed_clipped_R1_paired	44980879.0	12872865.0
MHW225_trimmed_clipped_R2_paired	44710479.0	13143265.0
MHW226_trimmed_clipped_R1_paired	43372454.0	13248817.0
MHW226_trimmed_clipped_R2_paired	43111762.0	13509509.0
MHW227_trimmed_clipped_R1_paired	43482619.0	13875608.0
MHW227_trimmed_clipped_R2_paired	43231968.0	14126259.0
MHW228_trimmed_clipped_R1_paired	43176300.0	13230673.0
MHW228_trimmed_clipped_R2_paired	43016292.0	13390681.0
MHW229_trimmed_clipped_R1_paired	42147276.0	12061338.0
MHW229_trimmed_clipped_R2_paired	41881762.0	12326852.0
MHW230_trimmed_clipped_R1_paired	42092730.0	12957070.0
MHW230_trimmed_clipped_R2_paired	41896088.0	13153712.0
MHW231_trimmed_clipped_R1_paired	36817675.0	10365430.0
MHW231_trimmed_clipped_R2_paired	36626637.0	10556468.0
MHW232_trimmed_clipped_R1_paired	41346145.0	11339124.0
MHW232_trimmed_clipped_R2_paired	41085919.0	11599350.0
MHW233_trimmed_clipped_R1_paired	37950148.0	10898679.0
MHW233_trimmed_clipped_R2_paired	37711047.0	11137780.0
MHW234_trimmed_clipped_R1_paired	42970188.0	11449345.0
MHW234_trimmed_clipped_R2_paired	42767432.0	11652101.0
MHW235_trimmed_clipped_R1_paired	37039136.0	10497762.0
MHW235_trimmed_clipped_R2_paired	36782250.0	10754648.0
MHW236_trimmed_clipped_R1_paired	40894212.0	12268388.0
MHW236_trimmed_clipped_R2_paired	40559051.0	12603549.0
MHW237_trimmed_clipped_R1_paired	38104310.0	11009044.0
MHW237_trimmed_clipped_R2_paired	37948965.0	11164389.0
MHW238_trimmed_clipped_R1_paired	38890256.0	11002960.0
MHW238_trimmed_clipped_R2_paired	38656612.0	11236604.0
MHW239_trimmed_clipped_R1_paired	28303550.0	7785562.0
MHW239_trimmed_clipped_R2_paired	28155752.0	7933360.0
MHW240_trimmed_clipped_R1_paired	37364922.0	10843936.0
MHW240_trimmed_clipped_R2_paired	37150903.0	11057955.0
MHW241_trimmed_clipped_R1_paired	36547152.0	10863132.0
MHW241_trimmed_clipped_R2_paired	36235687.0	11174597.0
MHW258_trimmed_clipped_R1_paired	33852968.0	9756036.0
MHW258_trimmed_clipped_R2_paired	33637866.0	9971138.0
MHW260_trimmed_clipped_R1_paired	36994347.0	10796898.0
MHW260_trimmed_clipped_R2_paired	36667442.0	11123803.0
MHW263_trimmed_clipped_R1_paired	33666895.0	9130676.0
MHW263_trimmed_clipped_R2_paired	33473856.0	9323715.0
MHW265_trimmed_clipped_R1_paired	32942233.0	10243812.0
MHW265_trimmed_clipped_R2_paired	32816707.0	10369338.0
MHW267_trimmed_clipped_R1_paired	33186739.0	8984978.0
MHW267_trimmed_clipped_R2_paired	32999179.0	9172538.0
MHW268_trimmed_clipped_R1_paired	39942385.0	12136816.0
MHW268_trimmed_clipped_R2_paired	39666959.0	12412242.0
MHW269_trimmed_clipped_R1_paired	32416191.0	8479837.0
MHW269_trimmed_clipped_R2_paired	32334244.0	8561784.0
MHW270_trimmed_clipped_R1_paired	32160736.0	8888193.0
MHW270_trimmed_clipped_R2_paired	31972925.0	9076004.0
MHW271_trimmed_clipped_R1_paired	28345149.0	7449149.0
MHW271_trimmed_clipped_R2_paired	28118559.0	7675739.0
MHW272_trimmed_clipped_R1_paired	31911678.0	8755506.0
MHW272_trimmed_clipped_R2_paired	31726437.0	8940747.0
MHW273_trimmed_clipped_R1_paired	36474176.0	10655064.0
MHW273_trimmed_clipped_R2_paired	36298449.0	10830791.0
MHW274_trimmed_clipped_R1_paired	37139523.0	10156784.0
MHW274_trimmed_clipped_R2_paired	36900545.0	10395762.0
MHW275_trimmed_clipped_R1_paired	34249666.0	10465580.0
MHW275_trimmed_clipped_R2_paired	34124917.0	10590329.0
MHW276_trimmed_clipped_R1_paired	34011788.0	10107357.0
MHW276_trimmed_clipped_R2_paired	33779707.0	10339438.0
MHW277_trimmed_clipped_R1_paired	36268930.0	10115500.0
MHW277_trimmed_clipped_R2_paired	36161867.0	10222563.0
MHW278_trimmed_clipped_R1_paired	34639412.0	8591793.0
MHW278_trimmed_clipped_R2_paired	34497311.0	8733894.0
MHW279_trimmed_clipped_R1_paired	28324862.0	7519623.0
MHW279_trimmed_clipped_R2_paired	28197898.0	7646587.0
MHW280_trimmed_clipped_R1_paired	35516303.0	9928547.0
MHW280_trimmed_clipped_R2_paired	35257398.0	10187452.0
MHW281_trimmed_clipped_R1_paired	37468859.0	11451312.0
MHW281_trimmed_clipped_R2_paired	37275001.0	11645170.0
MHW282_trimmed_clipped_R1_paired	36945654.0	11548745.0
MHW282_trimmed_clipped_R2_paired	36793446.0	11700953.0
MHW283_trimmed_clipped_R1_paired	36417152.0	11318923.0
MHW283_trimmed_clipped_R2_paired	36223704.0	11512371.0
MHW284_trimmed_clipped_R1_paired	35081887.0	10140877.0
MHW284_trimmed_clipped_R2_paired	34932280.0	10290484.0
MHW285_trimmed_clipped_R1_paired	35074218.0	10076504.0
MHW285_trimmed_clipped_R2_paired	34948701.0	10202021.0
MHW286_trimmed_clipped_R1_paired	36474096.0	10537295.0
MHW286_trimmed_clipped_R2_paired	36292798.0	10718593.0
MHW287_trimmed_clipped_R1_paired	30709310.0	8991709.0
MHW287_trimmed_clipped_R2_paired	30462596.0	9238423.0
MHW288_trimmed_clipped_R1_paired	36302524.0	10481477.0
MHW288_trimmed_clipped_R2_paired	36102572.0	10681429.0
MHW289_trimmed_clipped_R1_paired	34919635.0	6535102.0
MHW289_trimmed_clipped_R2_paired	34636500.0	6818237.0
MHW290_trimmed_clipped_R1_paired	36544148.0	6971745.0
MHW290_trimmed_clipped_R2_paired	36272736.0	7243157.0
MHW291_trimmed_clipped_R1_paired	31637686.0	5806208.0
MHW291_trimmed_clipped_R2_paired	30865265.0	6578629.0
MHW292_trimmed_clipped_R1_paired	42812774.0	7872179.0
MHW292_trimmed_clipped_R2_paired	42419691.0	8265262.0
MHW293_trimmed_clipped_R1_paired	41692464.0	8134151.0
MHW293_trimmed_clipped_R2_paired	41391536.0	8435079.0
MHW294_trimmed_clipped_R1_paired	43494695.0	9039209.0
MHW294_trimmed_clipped_R2_paired	43135718.0	9398186.0
MHW295_trimmed_clipped_R1_paired	45740716.0	9672195.0
MHW295_trimmed_clipped_R2_paired	45496988.0	9915923.0
MHW296_trimmed_clipped_R1_paired	49620187.0	11346435.0
MHW296_trimmed_clipped_R2_paired	49217513.0	11749109.0
MHW297_trimmed_clipped_R1_paired	44497903.0	9192849.0
MHW297_trimmed_clipped_R2_paired	44043999.0	9646753.0
MHW298_trimmed_clipped_R1_paired	43998635.0	9055652.0
MHW298_trimmed_clipped_R2_paired	43622394.0	9431893.0
MHW299_trimmed_clipped_R1_paired	40066045.0	8482126.0
MHW299_trimmed_clipped_R2_paired	39350786.0	9197385.0
MHW300_trimmed_clipped_R1_paired	47656946.0	9459421.0
MHW300_trimmed_clipped_R2_paired	47215767.0	9900600.0
MHW301_trimmed_clipped_R1_paired	46410207.0	9299155.0
MHW301_trimmed_clipped_R2_paired	45972890.0	9736472.0
MHW302_trimmed_clipped_R1_paired	43425903.0	8383671.0
MHW302_trimmed_clipped_R2_paired	43040005.0	8769569.0
MHW303_trimmed_clipped_R1_paired	46684602.0	8745786.0
MHW303_trimmed_clipped_R2_paired	46420896.0	9009492.0
MHW304_trimmed_clipped_R1_paired	47378178.0	6844667.0
MHW304_trimmed_clipped_R2_paired	47098770.0	7124075.0
MHW305_trimmed_clipped_R1_paired	43897549.0	7883959.0
MHW305_trimmed_clipped_R2_paired	43498424.0	8283084.0
MHW306_trimmed_clipped_R1_paired	42835855.0	8227415.0
MHW306_trimmed_clipped_R2_paired	42459512.0	8603758.0
MHW307_trimmed_clipped_R1_paired	48652074.0	10253106.0
MHW307_trimmed_clipped_R2_paired	48027034.0	10878146.0
MHW308_trimmed_clipped_R1_paired	37605754.0	6673297.0
MHW308_trimmed_clipped_R2_paired	37243347.0	7035704.0
MHW309_trimmed_clipped_R1_paired	40349650.0	8025980.0
MHW309_trimmed_clipped_R2_paired	39921431.0	8454199.0
MHW310_trimmed_clipped_R1_paired	39850043.0	8113418.0
MHW310_trimmed_clipped_R2_paired	39460733.0	8502728.0
MHW311_trimmed_clipped_R1_paired	28194672.0	10540006.0
MHW311_trimmed_clipped_R2_paired	27983296.0	10751382.0
MHW312_trimmed_clipped_R1_paired	47329975.0	13109309.0
MHW312_trimmed_clipped_R2_paired	47020208.0	13419076.0
MHW313_trimmed_clipped_R1_paired	38916300.0	9993401.0
MHW313_trimmed_clipped_R2_paired	38652104.0	10257597.0
MHW314_trimmed_clipped_R1_paired	37964161.0	10653064.0
MHW314_trimmed_clipped_R2_paired	37716771.0	10900454.0
MHW315_trimmed_clipped_R1_paired	36687746.0	8619412.0
MHW315_trimmed_clipped_R2_paired	36479521.0	8827637.0
MHW316_trimmed_clipped_R1_paired	35435046.0	8351394.0
MHW316_trimmed_clipped_R2_paired	35165900.0	8620540.0
MHW317_trimmed_clipped_R1_paired	34140855.0	8304192.0
MHW317_trimmed_clipped_R2_paired	33889291.0	8555756.0
MHW318_trimmed_clipped_R1_paired	36691978.0	8803420.0
MHW318_trimmed_clipped_R2_paired	36368310.0	9127088.0
MHW319_trimmed_clipped_R1_paired	41530582.0	10797066.0
MHW319_trimmed_clipped_R2_paired	41233898.0	11093750.0
MHW320_trimmed_clipped_R1_paired	46588889.0	13472291.0
MHW320_trimmed_clipped_R2_paired	46243008.0	13818172.0
MHW321_trimmed_clipped_R1_paired	68350100.0	23602024.0
MHW321_trimmed_clipped_R2_paired	67991994.0	23960130.0
MHW322_trimmed_clipped_R1_paired	40825834.0	12769720.0
MHW322_trimmed_clipped_R2_paired	40574966.0	13020588.0
MHW323_trimmed_clipped_R1_paired	45414226.0	12678369.0
MHW323_trimmed_clipped_R2_paired	45145627.0	12946968.0
MHW324_trimmed_clipped_R1_paired	42776523.0	12400561.0
MHW324_trimmed_clipped_R2_paired	42528030.0	12649054.0
MHW325_trimmed_clipped_R1_paired	41574403.0	11518231.0
MHW325_trimmed_clipped_R2_paired	41395531.0	11697103.0
MHW326_trimmed_clipped_R1_paired	36250322.0	10326267.0
MHW326_trimmed_clipped_R2_paired	36000215.0	10576374.0
MHW327_trimmed_clipped_R1_paired	35993350.0	11034812.0
MHW327_trimmed_clipped_R2_paired	35771171.0	11256991.0
MHW328_trimmed_clipped_R1_paired	37286701.0	11062651.0
MHW328_trimmed_clipped_R2_paired	37061870.0	11287482.0
MHW329_trimmed_clipped_R1_paired	41731794.0	13409352.0
MHW329_trimmed_clipped_R2_paired	41477650.0	13663496.0
MHW330_trimmed_clipped_R1_paired	36422032.0	11556477.0
MHW330_trimmed_clipped_R2_paired	36182342.0	11796167.0
MHW331_trimmed_clipped_R1_paired	35908342.0	10086747.0
MHW331_trimmed_clipped_R2_paired	35719213.0	10275876.0
MHW332_trimmed_clipped_R1_paired	35270087.0	10988294.0
MHW332_trimmed_clipped_R2_paired	34994827.0	11263554.0
MHW333_trimmed_clipped_R1_paired	34943162.0	9455518.0
MHW333_trimmed_clipped_R2_paired	34724058.0	9674622.0
MHW334_trimmed_clipped_R1_paired	38507816.0	11020687.0
MHW334_trimmed_clipped_R2_paired	38262149.0	11266354.0
MHW335_trimmed_clipped_R1_paired	38158521.0	7853358.0
MHW335_trimmed_clipped_R2_paired	37894497.0	8117382.0
MHW336_trimmed_clipped_R1_paired	41001037.0	8101285.0
MHW336_trimmed_clipped_R2_paired	40654036.0	8448286.0
MHW337_trimmed_clipped_R1_paired	35205354.0	6418132.0
MHW337_trimmed_clipped_R2_paired	34942048.0	6681438.0
MHW338_trimmed_clipped_R1_paired	40233816.0	7344271.0
MHW338_trimmed_clipped_R2_paired	39886659.0	7691428.0
MHW339_trimmed_clipped_R1_paired	37746845.0	7396051.0
MHW339_trimmed_clipped_R2_paired	37386739.0	7756157.0
MHW340_trimmed_clipped_R1_paired	40682649.0	8157137.0
MHW340_trimmed_clipped_R2_paired	40304708.0	8535078.0
MHW341_trimmed_clipped_R1_paired	42744818.0	8358304.0
MHW341_trimmed_clipped_R2_paired	42512359.0	8590763.0
MHW342_trimmed_clipped_R1_paired	44786318.0	9208437.0
MHW342_trimmed_clipped_R2_paired	44389410.0	9605345.0
MHW343_trimmed_clipped_R1_paired	42999839.0	9393203.0
MHW343_trimmed_clipped_R2_paired	42666831.0	9726211.0
MHW344_trimmed_clipped_R1_paired	46666893.0	10433101.0
MHW344_trimmed_clipped_R2_paired	46448943.0	10651051.0
MHW345_trimmed_clipped_R1_paired	39771880.0	10969505.0
MHW345_trimmed_clipped_R2_paired	39473435.0	11267950.0
MHW347_trimmed_clipped_R1_paired	35447703.0	8970681.0
MHW347_trimmed_clipped_R2_paired	35276849.0	9141535.0
MHW348_trimmed_clipped_R1_paired	34614994.0	9670599.0
MHW348_trimmed_clipped_R2_paired	34400472.0	9885121.0
MHW349_trimmed_clipped_R1_paired	31534472.0	8197397.0
MHW349_trimmed_clipped_R2_paired	31431040.0	8300829.0
MHW350_trimmed_clipped_R1_paired	33679626.0	8658762.0
MHW350_trimmed_clipped_R2_paired	33564143.0	8774245.0
MHW351_trimmed_clipped_R1_paired	35849761.0	10145375.0
MHW351_trimmed_clipped_R2_paired	35671361.0	10323775.0
MHW352_trimmed_clipped_R1_paired	35987868.0	9970167.0
MHW352_trimmed_clipped_R2_paired	35809315.0	10148720.0
MHW353_trimmed_clipped_R1_paired	32535354.0	8344015.0
MHW353_trimmed_clipped_R2_paired	32334025.0	8545344.0
MHW407_trimmed_clipped_R1_paired	37279026.0	9460282.0
MHW407_trimmed_clipped_R2_paired	37089269.0	9650039.0
MHW410_trimmed_clipped_R1_paired	37768078.0	9607367.0
MHW410_trimmed_clipped_R2_paired	37478378.0	9897067.0
MHW419_trimmed_clipped_R1_paired	36661676.0	9577178.0
MHW419_trimmed_clipped_R2_paired	36471129.0	9767725.0
MHW420_trimmed_clipped_R1_paired	30723244.0	8651911.0
MHW420_trimmed_clipped_R2_paired	30566396.0	8808759.0
MHW421_trimmed_clipped_R1_paired	30332857.0	8184443.0
MHW421_trimmed_clipped_R2_paired	30150521.0	8366779.0
MHW422_trimmed_clipped_R1_paired	33395975.0	9246783.0
MHW422_trimmed_clipped_R2_paired	33227503.0	9415255.0
MHW424_trimmed_clipped_R1_paired	28599346.0	7268772.0
MHW424_trimmed_clipped_R2_paired	28476496.0	7391622.0
MHW425_trimmed_clipped_R1_paired	29391759.0	7880729.0
MHW425_trimmed_clipped_R2_paired	29199803.0	8072685.0
MHW426_trimmed_clipped_R1_paired	29578114.0	8335788.0
MHW426_trimmed_clipped_R2_paired	29459507.0	8454395.0
MHW427_trimmed_clipped_R1_paired	30877279.0	8094863.0
MHW427_trimmed_clipped_R2_paired	30683309.0	8288833.0
MHW429_trimmed_clipped_R1_paired	37251982.0	10410818.0
MHW429_trimmed_clipped_R2_paired	37079013.0	10583787.0
MHW431_trimmed_clipped_R1_paired	32330362.0	8989759.0
MHW431_trimmed_clipped_R2_paired	32185169.0	9134952.0
MHW432_trimmed_clipped_R1_paired	35109518.0	9730972.0
MHW432_trimmed_clipped_R2_paired	34942172.0	9898318.0
